episode,height,reward,steps,success,epsilon,actions_forward,actions_backward,actions_left,actions_right
9205,125.07500396916637,-3.1424293724092616,116,False,0.1497556845367968,2,4,1,3
9206,132.58564638111943,13.581455304112128,112,True,0.14960592885226,0,2,1,0
9207,106.26506890609198,13.863592051307103,105,True,0.14945632292340774,6,1,0,1
9208,135.31703045149914,13.112025588720332,115,True,0.14930686660048434,1,0,0,3
9209,152.17353503956812,15.094232188095384,125,True,0.14915755973388387,0,3,3,1
9210,93.96232954855972,13.050841895106084,97,True,0.14900840217414998,0,2,3,1
9211,91.3866862478439,12.302219094832823,95,True,0.14885939377197582,0,4,0,2
9212,118.46839572377688,14.483976313095429,107,True,0.14871053437820383,3,0,1,0
9213,153.86711271616957,15.44418372119888,125,True,0.14856182384382563,0,3,2,1
9214,118.67157439547991,-2.9577975829370526,105,False,0.1484132620199818,2,0,1,0
9215,53.56406412680894,12.340652269628238,72,True,0.14826484875796184,3,0,2,0
9216,117.82519322129264,13.159037304781288,108,True,0.14811658390920387,0,5,0,0
9217,89.38732261577027,16.630081721064148,90,True,0.14796846732529467,0,1,1,0
9218,51.412759466060244,16.871541214426223,72,True,0.14782049885796938,3,1,2,0
9219,95.43854252965879,13.209957661696063,92,True,0.1476726783591114,0,0,0,1
9220,152.27947632010864,9.760016644285706,120,True,0.1475250056807523,0,1,0,1
9221,151.30082213070847,-3.497957406066592,122,False,0.14737748067507156,2,0,0,2
9222,129.7952402271986,10.323535124692315,114,True,0.1472301031943965,0,0,1,5
9223,82.35382855617631,-3.4362612314482055,89,False,0.1470828730912021,0,1,1,2
9224,139.9121662538622,-3.3499882388671804,132,False,0.1469357902181109,7,9,3,1
9225,62.16675306223245,-3.250939558611168,74,False,0.1467888544278928,0,0,0,1
9226,128.08455228083238,-3.6245718018304816,174,False,0.1466420655734649,20,19,13,15
9227,65.30863506442827,15.693102241062327,81,True,0.14649542350789144,4,1,0,1
9228,52.45533019461137,16.084140722467218,68,True,0.14634892808438354,2,0,0,0
9229,134.40851730462313,14.911793151516054,149,True,0.14620257915629917,4,2,15,18
9230,97.8223017919066,8.868320080581665,98,True,0.14605637657714288,2,0,1,3
9231,141.5750912815643,14.392156410696497,118,True,0.14591032020056574,1,0,0,3
9232,95.52617801827104,15.197791222320966,106,True,0.14576440988036518,5,1,2,6
9233,76.0630864141543,15.190359607526823,85,True,0.1456186454704848,3,0,0,1
9234,96.37532778473631,15.302860443402576,97,True,0.1454730268250143,0,2,0,3
9235,123.24474813428311,-3.280441844952909,109,False,0.1453275537981893,0,1,2,1
9236,154.3838768912376,-3.8319171949762554,156,False,0.1451822262443911,17,17,1,2
9237,122.05813085689772,12.864026161149898,111,True,0.1450370440181467,0,2,3,1
9238,107.17904159339804,9.00659168970784,99,True,0.14489200697412857,0,0,0,2
9239,85.16817772163482,11.18062296955647,89,True,0.14474711496715445,0,2,0,1
9240,114.43609405651435,11.912214139048361,103,True,0.1446023678521873,0,1,1,0
9241,141.645408382788,11.483171286154912,115,True,0.14445776548433512,0,0,2,0
9242,98.78491203408822,7.431946362454765,98,True,0.1443133077188508,3,0,2,0
9243,145.6313670454689,-3.6149620147133863,181,False,0.14416899441113193,4,3,31,28
9244,89.68296607745229,12.349996322152371,103,True,0.1440248254167208,2,6,6,1
9245,65.03829292871717,14.427140437150486,79,True,0.14388080059130406,1,1,0,3
9246,112.67499732513738,12.000435175921012,111,True,0.14373691979071276,2,5,0,4
9247,77.3133395331584,9.825830899454498,88,True,0.14359318287092204,0,2,1,4
9248,62.17263868717934,17.800159145919196,79,True,0.14344958968805113,0,1,4,1
9249,99.26884147130536,11.518092198994971,97,True,0.1433061400983631,1,0,0,3
9250,97.54555337183548,14.284199544031853,98,True,0.14316283395826473,0,0,1,4
9251,70.14346332684818,5.162647205936103,79,True,0.14301967112430647,0,1,1,0
9252,67.47173712883585,16.252937878574567,79,True,0.14287665145318215,0,0,3,0
9253,101.60162336087214,-3.450413131870337,97,False,0.14273377480172897,2,0,0,0
9254,66.25708864310204,8.47309763558358,81,True,0.14259104102692724,1,3,1,1
9255,85.08584988436085,14.404907987623176,94,True,0.1424484499859003,3,0,4,1
9256,134.0493796406872,10.879484091029845,113,True,0.1423060015359144,2,1,0,0
9257,134.2696051884849,19.373199886195813,114,True,0.1421636955343785,1,1,0,1
9258,148.53458526746073,14.85371004811424,119,True,0.1420215318388441,0,0,0,2
9259,145.23323530089766,11.528865105095253,118,True,0.14187951030700527,1,0,0,2
9260,122.06805569744462,-3.17285757811255,104,False,0.14173763079669827,0,0,0,0
9261,121.68530806622101,14.846076228133615,107,True,0.14159589316590157,1,0,1,0
9262,94.4896369775986,4.39512306249017,165,True,0.14145429727273567,23,24,13,15
9263,103.45578812276021,7.7737663856208705,122,True,0.14131284297546293,12,10,3,2
9264,50.83915358863997,18.525707712427312,71,True,0.14117153013248745,0,0,1,4
9265,142.94131904461574,8.237798199351957,117,True,0.14103035860235497,0,0,0,3
9266,85.10006275160713,12.639902237814693,91,True,0.1408893282437526,0,1,0,4
9267,65.18181597561903,14.236390227538095,78,True,0.14074843891550887,0,2,0,1
9268,147.50863445253634,12.48254459377334,117,True,0.14060769047659336,0,1,0,0
9269,84.11450845496336,16.489588682470114,90,True,0.14046708278611678,3,0,1,0
9270,136.2278751127884,17.817784470659504,122,True,0.14032661570333066,4,0,5,1
9271,73.81817757433294,-3.3684490959606435,84,False,0.14018628908762734,3,1,0,0
9272,93.64987302680878,-3.0075724184454913,107,False,0.1400461027985397,6,7,0,4
9273,116.81300082623865,10.708280342599098,111,True,0.13990605669574116,2,5,2,0
9274,141.09329666302432,-3.77051147044224,118,False,0.1397661506390454,0,0,0,4
9275,88.69033220916113,6.585717771752856,99,True,0.13962638448840636,2,0,3,6
9276,131.40986153769092,15.051474892599414,114,True,0.13948675810391795,0,5,0,0
9277,125.58882241429305,14.000304341056328,113,True,0.13934727134581404,0,1,5,1
9278,93.41450873607953,11.158440156399228,95,True,0.13920792407446822,1,0,4,0
9279,66.55353274590831,17.681283401430946,79,True,0.13906871615039376,0,1,2,0
9280,154.9426364400404,11.882829245399558,121,True,0.13892964743424338,0,0,1,1
9281,73.93606073909825,-3.55854559527289,163,False,0.13879071778680913,37,33,6,8
9282,115.9763170378236,16.16998324671343,105,True,0.13865192706902232,0,2,0,1
9283,53.79213951614356,13.265411324031147,72,True,0.1385132751419533,2,0,0,3
9284,91.61374376148098,15.677708335271353,93,True,0.13837476186681136,0,0,3,0
9285,73.24451498097406,13.912661699306737,85,True,0.13823638710494454,0,3,3,0
9286,90.7583178193334,15.825353947092331,95,True,0.1380981507178396,3,0,2,1
9287,110.03777645356476,14.740237296644665,104,True,0.13796005256712177,0,1,0,4
9288,155.67729274670756,-3.7578576013216383,127,False,0.13782209251455466,3,0,0,4
9289,147.3569752337435,13.394683837903166,120,True,0.1376842704220401,0,1,0,3
9290,121.51288922399192,14.318253411167456,112,True,0.13754658615161805,4,0,4,0
9291,68.8881987417367,12.970573127182993,79,True,0.13740903956546643,0,0,0,2
9292,143.00283983754207,-3.2249672907555995,123,False,0.13727163052590097,1,4,2,2
9293,134.55463692102694,-2.854341416342248,111,False,0.13713435889537506,0,0,1,0
9294,128.35741666431153,9.238318602685,137,True,0.1369972245364797,11,11,6,2
9295,135.14884468479707,-3.1208678486333894,117,False,0.13686022731194322,2,1,0,4
9296,117.10442072400853,11.48637994072458,132,True,0.1367233670846313,3,2,11,14
9297,140.44620659079965,-3.675144052588851,115,False,0.13658664371754667,0,0,0,1
9298,52.87617321030899,10.574970604000727,71,True,0.13645005707382912,4,0,0,0
9299,156.9984324430178,9.80496945815038,132,True,0.1363136070167553,5,5,0,2
9300,131.6093518538771,-3.35523044154239,111,False,0.13617729340973853,0,1,0,1
9301,74.10548928054573,8.882066534548677,85,True,0.1360411161163288,0,0,4,1
9302,137.90016951352328,9.77857820589209,114,True,0.13590507500021246,0,1,1,0
9303,57.248219665901736,5.078877002750077,70,True,0.13576916992521224,0,1,0,0
9304,111.81773067125818,11.570041920509222,104,True,0.13563340075528701,2,0,2,0
9305,156.14085144858842,13.01149641991097,124,True,0.13549776735453173,1,3,0,0
9306,103.98728680012475,8.40416536401996,98,True,0.1353622695871772,0,2,1,0
9307,53.05810544898852,10.479102597476235,70,True,0.13522690731759002,2,0,0,1
9308,118.16980242256872,-3.186297449101194,133,False,0.13509168041027242,6,3,10,12
9309,103.45389931345899,16.307544441516452,100,True,0.13495658872986216,0,0,3,1
9310,59.69980309161193,15.333667045512582,71,True,0.1348216321411323,0,0,0,0
9311,71.57903983464816,12.640885422174415,84,True,0.13468681050899117,0,4,2,0
9312,113.39387478601296,9.631494348438943,104,True,0.13455212369848218,0,4,0,0
9313,122.34091797024294,9.626632275214705,151,True,0.1344175715747837,1,1,23,22
9314,64.43874993418689,17.255804660470613,76,True,0.13428315400320892,0,1,1,0
9315,67.9011758246808,16.747269797782334,80,True,0.1341488708492057,2,0,2,0
9316,138.0055952258718,17.426923420786395,115,True,0.1340147219783565,2,0,1,0
9317,157.08974758297884,-3.6379640709218464,124,False,0.13388070725637816,1,1,0,1
9318,69.43625478547922,16.505789235694763,81,True,0.1337468265491218,0,1,0,3
9319,92.83287244547589,16.360125381176875,100,True,0.13361307972257266,5,0,4,1
9320,74.63104379035987,14.964101062455857,83,True,0.1334794666428501,1,0,0,2
9321,148.07700795756256,-3.377540066527078,151,False,0.13334598717620724,14,12,3,6
9322,72.5820006396908,5.207790114680562,98,True,0.13321264118903103,4,1,8,6
9323,122.23203505066257,16.28534904466623,108,True,0.133079428547842,0,2,1,0
9324,115.7433971604498,13.323090146202725,107,True,0.13294634911929415,1,0,0,4
9325,87.60557350018979,9.67204625656614,94,True,0.13281340277017487,0,2,4,1
9326,112.89859278228477,8.392064822193287,107,True,0.13268058936740468,0,2,4,1
9327,60.038436183395625,-3.3052337345588736,71,False,0.13254790877803727,0,0,0,0
9328,75.47197222108609,12.522774838749479,88,True,0.13241536086925923,3,0,0,4
9329,134.76119894111235,7.846091040313308,115,True,0.13228294550838998,2,0,2,1
9330,130.98353346401467,12.250581565783442,123,True,0.1321506625628816,2,6,3,3
9331,72.23312380848766,11.5125220017955,85,True,0.1320185119003187,3,0,3,0
9332,83.96005255595333,16.611883146919133,92,True,0.1318864933884184,0,3,3,0
9333,93.7175735606082,17.877424848962214,98,True,0.13175460689503,0,1,5,1
9334,60.3047685721261,20.400881045483274,74,True,0.13162285228813497,0,1,1,0
9335,154.1452964875612,13.376359764059382,127,True,0.13149122943584685,0,1,6,1
9336,78.2028480988022,12.939502925022706,90,True,0.131359738206411,1,5,2,0
9337,93.2905167514967,13.718995766511087,90,True,0.1312283784682046,0,0,0,0
9338,56.65218767473066,16.708471747130865,69,True,0.13109715008973638,0,0,0,0
9339,149.29273344027513,12.54616369474126,121,True,0.13096605293964664,3,0,1,0
9340,55.11680059115368,15.370336186800193,68,True,0.130835086886707,0,0,0,0
9341,91.51153091830884,11.36483847862694,91,True,0.1307042517998203,0,0,2,0
9342,146.07828753198544,-3.480879498140661,169,False,0.13057354754802047,23,25,4,2
9343,149.71047689305362,15.24344197387599,119,True,0.13044297400047244,0,0,0,2
9344,135.39704086323735,13.887612617081713,112,True,0.13031253102647197,1,0,0,0
9345,89.81605029291478,9.994477256582346,95,True,0.1301822184954455,3,0,0,4
9346,61.261769938578404,-3.285527085058081,76,False,0.13005203627695006,0,1,0,3
9347,110.2856625769417,13.095457295799838,98,True,0.1299219842406731,0,0,0,0
9348,75.231911269183,-3.061104250989665,81,False,0.12979206225643244,0,0,0,1
9349,122.92854354918954,15.132974304241325,112,True,0.129662270194176,0,2,0,5
9350,99.9292907530594,14.546683993966967,117,True,0.12953260792398183,11,10,1,1
9351,130.40629815962745,17.820610629740532,113,True,0.12940307531605785,0,3,0,1
9352,137.91180306097516,12.807962314801276,120,True,0.1292736722407418,0,3,5,0
9353,132.2622344305384,11.221267375464112,129,True,0.12914439856850105,3,6,4,7
9354,132.03104198469833,12.683901639909966,137,True,0.12901525416993254,7,6,7,8
9355,105.48104490013317,14.72200953566173,112,True,0.1288862389157626,5,9,1,0
9356,105.29143464280992,-3.699521423760066,103,False,0.12875735267684682,3,0,1,2
9357,132.7838915709006,15.39489097562803,111,True,0.12862859532416998,0,0,1,0
9358,131.9557002631231,16.49758464865724,111,True,0.1284999667288458,0,1,1,0
9359,63.252297633206304,8.572997420611857,75,True,0.12837146676211697,1,0,1,0
9360,63.97123955398527,-2.9104763083393594,85,False,0.12824309529535485,1,4,4,3
9361,124.65424515351948,13.406617697714466,115,True,0.1281148522000595,1,6,2,0
9362,76.09226269382904,20.49922299591826,86,True,0.12798673734785943,2,0,3,0
9363,105.70473840306283,-3.179813898944376,124,False,0.12785875061051158,5,7,6,10
9364,87.73522647184936,14.316841410246584,92,True,0.12773089185990108,0,4,1,0
9365,104.90223898620054,14.282482558807846,99,True,0.12760316096804117,0,0,2,1
9366,90.61378818593974,-3.03914685539836,93,False,0.12747555780707312,0,1,2,1
9367,120.73251257621027,8.180940631725754,122,True,0.12734808224926605,5,6,5,2
9368,71.74725742041454,14.464718680575526,84,True,0.1272207341670168,0,4,2,0
9369,75.30522567832368,17.26548661573707,85,True,0.12709351343284978,2,0,1,1
9370,94.77907823280204,20.860173749732706,96,True,0.12696641991941693,2,0,2,0
9371,87.26530356838293,12.529578506143391,88,True,0.12683945349949752,0,0,0,1
9372,130.7811311327818,11.689900118666753,116,True,0.126712614045998,3,0,4,0
9373,103.29951257306115,12.404112670636854,98,True,0.126585901431952,1,0,2,0
9374,70.49769422416527,-3.1403074617468647,79,False,0.12645931553052006,0,0,0,1
9375,73.9967306301022,14.730320770184093,83,True,0.12633285621498955,0,1,2,0
9376,141.32434135391213,14.84924519900515,124,True,0.12620652335877455,0,6,0,4
9377,108.65680577052129,15.506654060922829,132,True,0.1260803168354158,11,11,6,6
9378,144.91927289157354,19.077388466432474,121,True,0.12595423651858037,0,2,0,3
9379,101.5897753941671,15.840689820088198,99,True,0.12582828228206178,1,2,1,0
9380,53.661546570054895,11.709446370076346,70,True,0.12570245399977972,0,3,0,0
9381,157.63169118897932,-3.3587284355299563,130,False,0.12557675154577994,1,0,4,5
9382,107.9787155596485,10.512972362538509,101,True,0.12545117479423415,0,1,0,2
9383,123.16901422893164,10.611070277163236,108,True,0.12532572361943992,0,1,0,2
9384,95.97199728640251,-3.172289904566693,91,False,0.12520039789582046,0,0,0,0
9385,129.23353873883804,14.225961373733863,110,True,0.12507519749792465,0,0,0,2
9386,132.30903097978006,12.31632300330957,113,True,0.12495012230042672,0,3,0,1
9387,134.20690634723718,20.211938120275196,117,True,0.12482517217812629,0,6,0,0
9388,74.63232188415742,16.150325903606866,87,True,0.12470034700594816,1,3,3,0
9389,124.05948347212329,11.24543741043886,120,True,0.12457564665894222,8,6,1,0
9390,53.66066402744095,10.067061619621363,73,True,0.12445107101228328,3,0,3,0
9391,66.61217374411007,15.201770018206862,76,True,0.124326619941271,0,0,1,0
9392,51.94146627223933,10.361432855856282,70,True,0.12420229332132973,0,3,0,1
9393,140.0131260002475,-3.6588106574682593,119,False,0.1240780910280084,1,0,0,5
9394,63.86757538684334,-3.335115287130299,77,False,0.1239540129369804,0,2,0,1
9395,151.7302903216554,-3.7188589071886025,143,False,0.12383005892404342,7,3,9,6
9396,110.25042213705022,9.975812556809048,98,True,0.12370622886511938,0,0,0,0
9397,87.36064012911541,11.783991918739472,91,True,0.12358252263625426,3,0,0,1
9398,112.64081394597827,10.579541460185954,102,True,0.12345894011361801,0,1,1,0
9399,78.10611652756754,-3.0762935767383315,81,False,0.12333548117350439,0,0,0,0
9400,104.65584640292771,10.942667959101984,99,True,0.12321214569233088,1,1,1,0
9401,94.47044266735153,10.102273464961387,98,True,0.12308893354663855,4,0,0,3
9402,53.14706279737562,14.024159425866229,76,True,0.12296584461309192,4,2,3,0
9403,114.78611932151891,-3.5760182245203103,105,False,0.12284287876847882,0,0,3,0
9404,124.36398452868599,12.62858225687798,108,True,0.12272003588971035,0,2,0,0
9405,116.1472473030105,15.673643420553681,115,True,0.12259731585382064,2,5,0,6
9406,116.55202631198775,12.149201657253201,110,True,0.12247471853796682,2,1,1,4
9407,95.30685342065027,16.505276530352035,96,True,0.12235224381942886,0,2,2,0
9408,137.9892481758339,12.67580866170767,118,True,0.12222989157560943,0,1,5,0
9409,64.41506353987488,13.952777752886519,78,True,0.12210766168403382,0,1,0,3
9410,154.42369928890895,15.996903924378644,121,True,0.12198555402234978,0,0,2,0
9411,147.75546261377198,18.573321388169315,166,True,0.12186356846832744,14,13,8,14
9412,98.64566839917353,10.269296872460298,97,True,0.12174170489985911,0,2,0,2
9413,152.81557920626176,-3.728463198100339,128,False,0.12161996319495925,6,1,0,2
9414,67.46364401938469,-3.284155565162499,75,False,0.1214983432317643,0,0,0,0
9415,138.3639178123637,-3.6784025021794093,122,False,0.12137684488853254,0,2,6,1
9416,137.95580687136504,14.604929116521673,114,True,0.12125546804364401,0,0,0,2
9417,120.92256574443485,-3.310873483910978,106,False,0.12113421257560036,0,0,0,2
9418,70.24892844827872,16.334659020627875,82,True,0.12101307836302476,0,3,1,0
9419,141.72466427015667,13.801864464342199,134,True,0.12089206528466173,3,0,10,7
9420,62.390657251260706,9.412869938657408,78,True,0.12077117321937707,0,2,3,0
9421,117.33847552581467,17.198976640857683,104,True,0.12065040204615769,0,0,1,0
9422,158.9164142761109,-3.47646385570735,123,False,0.12052975164411153,0,1,1,0
9423,109.27598740037104,19.29274739357756,100,True,0.12040922189246742,1,0,0,0
9424,62.46353414293607,11.289931151717685,79,True,0.12028881267057495,0,2,1,3
9425,60.5720177440672,-3.2885352989059826,76,False,0.12016852385790437,3,0,0,1
9426,130.26072747440216,9.259116240921955,110,True,0.12004835533404647,0,1,0,1
9427,107.6545871982762,8.47762385182649,102,True,0.11992830697871242,4,0,0,1
9428,124.95313935432269,14.880749890340846,114,True,0.1198083786717337,3,0,5,0
9429,55.91558519994567,-2.752580015498845,68,False,0.11968857029306197,0,0,0,0
9430,152.04303845927188,10.123561085112863,123,True,0.11956888172276892,3,0,2,0
